,receptor,family,type,gene
1879,Mitochondrial citrate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['slc25a1b', 'SLC25A1']"
1880,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['slc25a10', 'si:ch1073-100f3.2']"
1881,Mitochondrial oxoglutarate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['slc25a11']
1882,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['slc25a21']
1883,SLC25A34,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['slc25a34']
1884,SLC25A35,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['slc25a35']
1885,Mitochondrial adenine nucleotide translocator 1,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a4']
1886,Mitochondrial adenine nucleotide translocator 2,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a5']
1887,Mitochondrial adenine nucleotide translocator 3,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a6']
1888,Graves disease carrier,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a16']
1889,Peroxisomal membrane protein,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a17']
1890,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a19']
1891,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a26']
1892,SLC25A42,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a42']
1893,Mitochondrial phosphate carrier 2,Mitochondrial nucleotide transporter subfamily,transporter,"['slc25a23a', 'slc25a23b']"
1894,Mitochondrial phosphate carrier 3,Mitochondrial nucleotide transporter subfamily,transporter,"['slc25a25a', 'slc25a25b', 'slc25a24l']"
1895,MFT,Mitochondrial nucleotide transporter subfamily,transporter,"['slc25a32b', 'slc25a32a']"
1896,PNC1,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a33']
1897,SLC25A36,Mitochondrial nucleotide transporter subfamily,transporter,"['slc25a36b', 'slc25a36a']"
1898,SLC25A43,Mitochondrial nucleotide transporter subfamily,transporter,['slc25a43']
1899,Mitochondrial phosphate carrier,Mitochondrial phosphate transporters,transporter,"['slc25a3b', 'slc25a3a']"
1900,Uncoupling protein 1,Mitochondrial uncoupling proteins,transporter,['ucp1']
1901,Uncoupling protein 2,Mitochondrial uncoupling proteins,transporter,['ucp2']
1902,Uncoupling protein 4,Mitochondrial uncoupling proteins,transporter,['slc25a27']
1903,NET,Monoamine transporter subfamily,transporter,['slc6a2']
1904,DAT,Monoamine transporter subfamily,transporter,['slc6a3']
1905,SERT,Monoamine transporter subfamily,transporter,['slc6a4a']
1906,sodium/potassium-transporting ATPase subunit α-1,Na+/K+-ATPases,transporter,"['atp1a1a.4', 'atp1a1a.1', 'atp1a1a.2', 'atp1a1b', 'atp1a1a.3', 'atp1a1a.5']"
1907,sodium/potassium-transporting ATPase subunit α-2,Na+/K+-ATPases,transporter,['atp1a2a']
1908,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,transporter,"['atp1b1a', 'atp1b1b']"
1909,sodium/potassium-transporting ATPase subunit β-2,Na+/K+-ATPases,transporter,"['atp1b2b', 'atp1b2a']"
1910,sodium/potassium-transporting ATPase subunit β-3,Na+/K+-ATPases,transporter,"['atp1b3a', 'atp1b3b']"
1911,B0AT1,Neutral amino acid transporter subfamily,transporter,"['slc6a19a.1', 'slc6a19b', 'slc6a19a.2']"
1912,B0AT2,Neutral amino acid transporter subfamily,transporter,['slc6a15']
1913,B0AT3,Neutral amino acid transporter subfamily,transporter,['slc6a18']
1914,NTT4,Neutral amino acid transporter subfamily,transporter,['slc6a17']
1915,Organic anion transporter 2,Organic anion transporters (OATs),transporter,"['slc22a7a', 'slc22a7b.1', 'zmp:0000001102', 'slc22a7b.3', 'slc22a7b.2']"
1916,Organic anion transporter 3,Organic anion transporters (OATs),transporter,['slc22a6l']
1917,Organic cation transporter 2,Organic cation transporters (OCT),transporter,['slc22a2']
1918,Carnitine transporter 2,Organic zwitterions/cation transporters (OCTN),transporter,['slc22a16']
1919,Organic cation transporter-like 3,Orphan or poorly characterized SLC22 family members,transporter,['slc22a13b']
1920,Organic cation transporter-like 2,Orphan or poorly characterized SLC22 family members,transporter,['slc22a18']
1921,SLC22A23,Orphan or poorly characterized SLC22 family members,transporter,['slc22a23']
1922,solute carrier family 22 member 31,Orphan or poorly characterized SLC22 family members,transporter,['slc22a31']
1923,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,transporter,['slc38a6']
1924,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,transporter,['slc38a7']
1925,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,transporter,"['slc38a8a', 'slc38a8b']"
1926,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,transporter,['slc38a9']
1927,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,transporter,['slc38a10']
1928,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,transporter,['slc38a11']
1929,Prestin,Other SLC26 anion exchangers,transporter,['slc26a5']
1930,KBAT,Other SLC26 anion exchangers,transporter,['slc26a11']
1931,ATP7A,P1B P-type ATPases: Cu+-ATPases,transporter,['atp7a']
1932,ATP7B,P1B P-type ATPases: Cu+-ATPases,transporter,['atp7b']
1933,SERCA2,P2A P-type ATPases: Ca2+-ATPases,transporter,['atp2a2b']
1934,SERCA3,P2A P-type ATPases: Ca2+-ATPases,transporter,['atp2a3']
1935,PMCA1,P2B P-type ATPases: Ca2+-ATPases,transporter,"['atp2b1b', 'atp2b1a']"
1936,PMCA4,P2B P-type ATPases: Ca2+-ATPases,transporter,['atp2b4']
1937,SPCA1,P2B P-type ATPases: Ca2+-ATPases,transporter,['atp2c1']
1938,synaptic vesicle glycoprotein 2A,P2B P-type ATPases: Ca2+-ATPases,transporter,['sv2a']
1939,neuroplastin,P2B P-type ATPases: Ca2+-ATPases,transporter,"['nptnb', 'nptna']"
1940,PDZ domain containing 11,P2B P-type ATPases: Ca2+-ATPases,transporter,['pdzd11']
1941,erythrocyte membrane protein band 4.1,P2B P-type ATPases: Ca2+-ATPases,transporter,['epb41a']
1942,Phospholipid-transporting ATPase IA,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['atp8a1', 'ATP8A1']"
1943,Phospholipid-transporting ATPase IB,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp8a2']
1944,Phospholipid-transporting ATPase IC,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp8b1']
1945,Phospholipid-transporting ATPase ID,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['CR855996.2']
1946,Phospholipid-transporting ATPase IK,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp8b3']
1947,Probable phospholipid-transporting ATPase IM,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp8b4']
1948,Probable phospholipid-transporting ATPase IIA,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['ATP9A']
1949,Probable phospholipid-transporting ATPase IIB,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp9b']
1950,Probable phospholipid-transporting ATPase VA,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp10a']
1951,Probable phospholipid-transporting ATPase VB,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp10b']
1952,Probable phospholipid-transporting ATPase VD,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp10d']
1953,Probable phospholipid-transporting ATPase IH,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp11a']
1954,Probable phospholipid-transporting ATPase IF,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['ATP11B']
1955,Phospholipid-transporting ATPase IG,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['atp11c']
1956,transmembrane protein 30A,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['tmem30aa', 'tmem30ab']"
1957,ATPase 13A1,P5 P-type ATPases: Mn2+-ATPases,transporter,['atp13a1']
1958,ATPase cation transporting 13A2,P5 P-type ATPases: Mn2+-ATPases,transporter,['atp13a2']
1959,ATPase 13A3,P5 P-type ATPases: Mn2+-ATPases,transporter,['atp13a3']
1960,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,transporter,"['slc2a13b', 'SLC2A13']"
1961,Sat-1,Selective sulphate transporters,transporter,['slc26a1']
1962,DTDST,Selective sulphate transporters,transporter,['slc26a2']
1963,Sodium/bile acid and sulphated solute cotransporter 1,SLC10 family of sodium-bile acid co-transporters,transporter,['slc10a1']
1964,Sodium/bile acid and sulphated solute cotransporter 2,SLC10 family of sodium-bile acid co-transporters,transporter,['slc10a2']
1965,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,transporter,['slc10a3']
1966,Sodium/bile acid and sulphated solute cotransporter 4,SLC10 family of sodium-bile acid co-transporters,transporter,['slc10a4']
1967,Sodium/bile acid and sulphated solute cotransporter 7,SLC10 family of sodium-bile acid co-transporters,transporter,['slc10a7']
1968,DMT1,SLC11 family of proton-coupled metal ion transporters,transporter,['slc11a2']
1969,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['slc12a1']
1970,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,"['slc12a2', 'CABZ01063543.1']"
1971,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['slc12a3']
1972,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,transporter,['slc12a4']
1973,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,transporter,['si:cabz01090193.1']
1974,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,transporter,"['slc12a7b', 'slc12a7a']"
1975,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,transporter,['slc12a8']
1976,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,transporter,['slc12a9']
1977,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['slc13a1']
1978,Na+/dicarboxylate cotransporter 1,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['slc13a2']
1979,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['slc13a3']
1980,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['slc13a4']
1981,Na+/citrate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['slc13a5b', 'slc13a5a']"
1982,Erythrocyte urea transporter,SLC14 family of facilitative urea transporters,transporter,['slc14a2']
1983,Kidney urea transporter,SLC14 family of facilitative urea transporters,transporter,['slc14a2']
1984,Peptide transporter 1,SLC15 family of peptide transporters,transporter,"['slc15a1b', 'slc15a1a']"
1985,Peptide transporter 2,SLC15 family of peptide transporters,transporter,['slc15a2']
1986,Peptide transporter 4,SLC15 family of peptide transporters,transporter,['slc15a4']
1987,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,transporter,"['slc16a1a', 'slc16a1b']"
1988,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,transporter,['SLC16A7']
1989,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,transporter,['slc16a8']
1990,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,transporter,"['SLC16A3', 'slc16a3']"
1991,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,transporter,['slc16a4']
1992,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,transporter,"['slc16a5a', 'slc16a5b']"
1993,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,transporter,"['slc16a6b', 'slc16a6a', 'SLC16A6']"
1994,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,transporter,['FQ311908.1']
1995,Monocarboxylate transporter 9,SLC16 family of monocarboxylate transporters,transporter,"['slc16a9a', 'slc16a9b']"
1996,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,transporter,['slc16a10']
1997,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,transporter,"['si:dkey-246g23.4', 'zgc:114041']"
1998,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,transporter,"['slc16a12a', 'slc16a12b']"
1999,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,transporter,['slc16a13']
2000,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,transporter,['SLC18A1']
2001,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,transporter,['slc18a2']
2002,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,transporter,"['slc18a3a', 'slc18a3b']"
2003,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,transporter,['slc18b1']
2004,Reduced folate transporter 1,SLC19 family of vitamin transporters,transporter,['slc19a1']
2005,Thiamine transporter 1,SLC19 family of vitamin transporters,transporter,['slc19a2']
2006,Thiamine transporter 2,SLC19 family of vitamin transporters,transporter,['slc19a3a']
2007,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,transporter,"['slc20a1b', 'slc20a1a']"
2008,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,transporter,['slc20a2']
2009,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,transporter,['slc23a1']
2010,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,transporter,['slc23a2']
2011,Sodium-dependent vitamin C transporter 3,SLC23 family of ascorbic acid transporters,transporter,['slc23a3']
2012,Sodium/potassium/calcium exchanger 1,SLC24 family of sodium/potassium/calcium exchangers,transporter,['slc24a1']
2013,Sodium/potassium/calcium exchanger 2,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['slc24a2', 'SLC24A2']"
2014,Sodium/potassium/calcium exchanger 3,SLC24 family of sodium/potassium/calcium exchangers,transporter,['slc24a3']
2015,Sodium/potassium/calcium exchanger 4,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['slc24a4a', 'slc24a4b']"
2016,Sodium/potassium/calcium exchanger 5,SLC24 family of sodium/potassium/calcium exchangers,transporter,['slc24a5']
2017,Sodium/potassium/calcium exchanger 6,SLC24 family of sodium/potassium/calcium exchangers,transporter,['slc8b1']
2018,Fatty acid transport protein 1,SLC27 family of fatty acid transporters,transporter,"['slc27a1a', 'slc27a1b']"
2019,Fatty acid transport protein 3,SLC27 family of fatty acid transporters,transporter,['CT027815.1']
2020,Fatty acid transport protein 4,SLC27 family of fatty acid transporters,transporter,['slc27a4']
2021,Fatty acid transport protein 5,SLC27 family of fatty acid transporters,transporter,"['zgc:158482', 'zgc:101540']"
2022,Fatty acid transport protein 6,SLC27 family of fatty acid transporters,transporter,['slc27a6']
2023,Sodium/nucleoside cotransporter 1,SLC28 family,transporter,['slc28a1']
2024,Sodium/nucleoside cotransporter 2,SLC28 family,transporter,['slc28a1']
2025,Equilibrative nucleoside transporter 1,SLC29 family,transporter,"['slc29a1b', 'slc29a1a']"
2026,Equilibrative nucleoside transporter 2,SLC29 family,transporter,"['slc29a2', 'FO905040.1']"
2027,Equilibrative nucleoside transporter 3,SLC29 family,transporter,['slc29a3']
2028,Plasma membrane monoamine transporter,SLC29 family,transporter,"['slc29a4', 'SLC29A4']"
2029,Zinc transporter 1,SLC30 zinc transporter family,transporter,"['slc30a1a', 'slc30a1b']"
2030,Zinc transporter 2,SLC30 zinc transporter family,transporter,['slc30a2']
2031,Zinc transporter 4,SLC30 zinc transporter family,transporter,['slc30a4']
2032,Zinc transporter 5,SLC30 zinc transporter family,transporter,['slc30a5']
2033,Zinc transporter 6,SLC30 zinc transporter family,transporter,['slc30a6']
2034,Zinc transporter 7,SLC30 zinc transporter family,transporter,['slc30a7']
2035,Zinc transporter 8,SLC30 zinc transporter family,transporter,['slc30a8']
2036,Zinc transporter 9,SLC30 zinc transporter family,transporter,['slc30a9']
2037,Zinc transporter 10,SLC30 zinc transporter family,transporter,['slc30a10']
2038,Copper transporter 1,SLC31 family of copper transporters,transporter,['slc31a1']
2039,Copper transporter 2,SLC31 family of copper transporters,transporter,['slc31a2']
2040,Vesicular inhibitory amino acid transporter,SLC32 vesicular inhibitory amino acid transporter,transporter,['slc32a1']
2041,Sodium phosphate 1,SLC34 family of sodium phosphate co-transporters,transporter,"['slc34a1a', 'slc34a1b']"
2042,Sodium phosphate 2,SLC34 family of sodium phosphate co-transporters,transporter,"['slc34a2a', 'slc34a2b']"
2043,CMP-sialic acid transporter,SLC35 family of nucleotide sugar transporters,transporter,['slc35a1']
2044,UDP-galactose transporter,SLC35 family of nucleotide sugar transporters,transporter,['slc35a2']
2045,UDP-N-acetylglucosamine transporter,SLC35 family of nucleotide sugar transporters,transporter,"['slc35a3a', 'slc35a3b', 'hiat1b']"
2046,FLJ11130,SLC35 family of nucleotide sugar transporters,transporter,['slc35a5']
2047,UGTREL1,SLC35 family of nucleotide sugar transporters,transporter,['slc35b1']
2048,PAPS transporter 1,SLC35 family of nucleotide sugar transporters,transporter,['slc35b2']
2049,PAPS transporter 2,SLC35 family of nucleotide sugar transporters,transporter,['slc35b3']
2050,YEA,SLC35 family of nucleotide sugar transporters,transporter,['slc35b4']
2051,GDP-Fucose transporter,SLC35 family of nucleotide sugar transporters,transporter,['slc35c1']
2052,OVCOV1,SLC35 family of nucleotide sugar transporters,transporter,['slc35c2']
2053,UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter,SLC35 family of nucleotide sugar transporters,transporter,"['slc35d1a', 'slc35d1b']"
2054,HFRC1,SLC35 family of nucleotide sugar transporters,transporter,"['slc35d2', 'slc35d2']"
2055,Fringe connection-like protein 1,SLC35 family of nucleotide sugar transporters,transporter,['SLC35D3']
2056,solute carrier family 35 member E1,SLC35 family of nucleotide sugar transporters,transporter,['slc35e1']
2057,solute carrier family 35 member E2B,SLC35 family of nucleotide sugar transporters,transporter,['SLC35E2B']
2058,solute carrier family 35 member E3,SLC35 family of nucleotide sugar transporters,transporter,['slc35e3']
2059,solute carrier family 35 member E4,SLC35 family of nucleotide sugar transporters,transporter,['slc35e4']
2060,solute carrier family 35 member F1,SLC35 family of nucleotide sugar transporters,transporter,['slc35f1']
2061,solute carrier family 35 member F2,SLC35 family of nucleotide sugar transporters,transporter,"['slc35f2', 'slc35f2l']"
2062,solute carrier family 35 member F3,SLC35 family of nucleotide sugar transporters,transporter,"['slc35f3b', 'slc35f3a']"
2063,solute carrier family 35 member F4,SLC35 family of nucleotide sugar transporters,transporter,['slc35f4']
2064,solute carrier family 35 member F6,SLC35 family of nucleotide sugar transporters,transporter,['slc35f6']
2065,solute carrier family 35 member G1,SLC35 family of nucleotide sugar transporters,transporter,['SLC35G1']
2066,solute carrier family 35 member G2,SLC35 family of nucleotide sugar transporters,transporter,"['slc35g2b', 'slc35g2a']"
2067,Proton-coupled Amino acid Transporter 1,SLC36 family of proton-coupled amino acid transporters,transporter,['slc36a1']
2068,Proton-coupled Amino acid Transporter 2,SLC36 family of proton-coupled amino acid transporters,transporter,['slc38a5b']
2069,Proton-coupled Amino acid Transporter 3,SLC36 family of proton-coupled amino acid transporters,transporter,['slc38a5b']
2070,Proton-coupled Amino acid Transporter 4,SLC36 family of proton-coupled amino acid transporters,transporter,['slc36a4']
2071,Glycerol-3-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,['slc37a1']
2072,Sugar phosphate exchanger 2,SLC37 family of phosphosugar/phosphate exchangers,transporter,['slc37a2']
2073,Glucose-6-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,['slc37a4a']
2074,Zinc transporter 4,SLC39 family of metal ion transporters,transporter,['slc39a4']
2075,Zinc transporter 5,SLC39 family of metal ion transporters,transporter,['slc39a5']
2076,Zinc transporter 6,SLC39 family of metal ion transporters,transporter,['slc39a6']
2077,Zinc transporter 7,SLC39 family of metal ion transporters,transporter,['slc39a7']
2078,Zinc transporter 8,SLC39 family of metal ion transporters,transporter,"['slc39a8', 'LO018202.1']"
2079,Zinc transporter 9,SLC39 family of metal ion transporters,transporter,['slc39a9']
2080,Zinc transporter 10,SLC39 family of metal ion transporters,transporter,['slc39a10']
2081,Zinc transporter 11,SLC39 family of metal ion transporters,transporter,['SLC39A11']
2082,Zinc transporter 13,SLC39 family of metal ion transporters,transporter,['slc39a13']
2083,Zinc transporter 14,SLC39 family of metal ion transporters,transporter,['slc39a14']
2084,rBAT,SLC3 family,transporter,['slc3a1']
2085,4F2hc,SLC3 family,transporter,"['slc3a2a', 'slc3a2b', 'zgc:158423']"
2086,Ferroportin,SLC40 iron transporter,transporter,['slc40a1']
2087,Solute carrier family 41 member 1,SLC41 family of divalent cation transporters,transporter,['slc41a1']
2088,Solute carrier family 41 member 2,SLC41 family of divalent cation transporters,transporter,"['slc41a2b', 'slc41a2a']"
2089,Solute carrier family 41 member 3,SLC41 family of divalent cation transporters,transporter,['BX294434.1']
2090,Ammonium transporter Rh type A,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,['rhag']
2091,Ammonium transporter Rh type B,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,['rhbg']
2092,Ammonium transporter Rh type C,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,"['rhcga', 'rhcgl1', 'rhcgb']"
2093,L-type amino acid transporter 3,SLC43 family of large neutral amino acid transporters,transporter,"['slc43a1a', 'slc43a1b']"
2094,L-type amino acid transporter 4,SLC43 family of large neutral amino acid transporters,transporter,"['slc43a2a', 'slc43a2b']"
2095,Solute carrier family 43 member 3,SLC43 family of large neutral amino acid transporters,transporter,"['slc43a3b', 'slc43a3a']"
2096,Choline transporter-like 1,SLC44 choline transporter-like family,transporter,['slc44a1b']
2097,Choline transporter-like 2,SLC44 choline transporter-like family,transporter,"['slc44a2', 'SLC44A2']"
2098,Choline transporter-like 3,SLC44 choline transporter-like family,transporter,['slc44a1a']
2099,Choline transporter-like 4,SLC44 choline transporter-like family,transporter,['slc44a4']
2100,Choline transporter-like 5,SLC44 choline transporter-like family,transporter,"['slc44a5a', 'slc44a5b']"
2101,Proton-associated sugar transporter A,SLC45 family of putative sugar transporters,transporter,['slc45a1']
2102,Membrane-associated transporter protein,SLC45 family of putative sugar transporters,transporter,['slc45a2']
2103,Solute carrier family 45 member 3,SLC45 family of putative sugar transporters,transporter,['slc45a3']
2104,Solute carrier family 45 member 4,SLC45 family of putative sugar transporters,transporter,"['slc45a4b', 'SLC45A4']"
2105,Proton-coupled folate transporter,SLC46 family of folate transporters,transporter,['slc46a1']
2106,Thymic stromal co-transporter,SLC46 family of folate transporters,transporter,['slc46a2']
2107,SLC46A3,SLC46 family of folate transporters,transporter,"['slc46a3', 'SLC46A3']"
2108,Multidrug and toxin extrusion,SLC47 family of multidrug and toxin extrusion transporters,transporter,"['slc47a1', 'slc47a4']"
2109,MATE2,SLC47 family of multidrug and toxin extrusion transporters,transporter,"['slc47a1', 'slc47a2.1', 'slc47a3', 'slc47a4', 'BX248108.1']"
2110,Heme transporter,SLC48 heme transporter,transporter,"['slc48a1b', 'slc48a1a']"
2111,"Feline leukemia virus subgroup C cellular receptor family, member 1",SLC49 family of FLVCR-related heme transporters,transporter,['flvcr1']
2112,"Feline leukemia virus subgroup C cellular receptor family, member 2",SLC49 family of FLVCR-related heme transporters,transporter,"['flvcr2b', 'flvcr2a']"
2113,Disrupted in renal carcinoma 2,SLC49 family of FLVCR-related heme transporters,transporter,['slc49a4']
2114,SLC50 sugar exporter,SLC50 sugar transporter,transporter,['slc50a1']
2115,solute carrier family 52 member 1,SLC52 family of riboflavin transporters,transporter,['slc52a2']
2116,solute carrier family 52 member 2,SLC52 family of riboflavin transporters,transporter,['slc52a2']
2117,solute carrier family 52 member 3,SLC52 family of riboflavin transporters,transporter,['slc52a3']
2118,xenotropic and polytropic retrovirus receptor 1,SLC53 Phosphate carriers,transporter,['xpr1a']
2119,mitochondrial pyruvate carrier 1,SLC54 Mitochondrial pyruvate carriers,transporter,['mpc1']
2120,mitochondrial pyruvate carrier 2,SLC54 Mitochondrial pyruvate carriers,transporter,"['mpc2', 'MPC2']"
2121,leucine zipper and EF-hand containing transmembrane protein 1,SLC55 Mitochondrial cation/proton exchangers,transporter,['letm1']
2122,leucine zipper and EF-hand containing transmembrane protein 2,SLC55 Mitochondrial cation/proton exchangers,transporter,['letm2']
2123,LETM1 domain containing 1,SLC55 Mitochondrial cation/proton exchangers,transporter,['letmd1']
2124,sideroflexin 1,SLC56 Sideroflexins,transporter,['sfxn1']
2125,sideroflexin 2,SLC56 Sideroflexins,transporter,['sfxn2']
2126,sideroflexin 3,SLC56 Sideroflexins,transporter,['sfxn3']
2127,sideroflexin 5,SLC56 Sideroflexins,transporter,"['sfxn5b', 'sfxn5a']"
2128,NIPA magnesium transporter 1,SLC57 NiPA-like magnesium transporter family,transporter,['nipa1']
2129,NIPA magnesium transporter 2,SLC57 NiPA-like magnesium transporter family,transporter,['nipa2']
2130,NIPA like domain containing 3,SLC57 NiPA-like magnesium transporter family,transporter,['nipal3']
2131,NIPA like domain containing 4,SLC57 NiPA-like magnesium transporter family,transporter,['nipal4']
2132,magnesium transporter 1,SLC58 MagT-like magnesium transporter family,transporter,['magt1']
2133,tumor suppressor candidate 3,SLC58 MagT-like magnesium transporter family,transporter,['tusc3']
2134,major facilitator superfamily domain containing 2A,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,transporter,"['mfsd2aa', 'mfsd2ab']"
2135,major facilitator superfamily domain containing 2B,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,transporter,['mfsd2b']
2136,major facilitator superfamily domain containing 4A,SLC60 Glucose transporters,transporter,"['mfsd4ab', 'mfsd4aa']"
2137,major facilitator superfamily domain containing 4B,SLC60 Glucose transporters,transporter,['mfsd4b']
2138,major facilitator superfamily domain containing 5,SLC61 Molybdate transporter family,transporter,['mfsd5']
2139,ANKH inorganic pyrophosphate transport regulator,SLC62 Pyrophosphate transporters,transporter,"['ankhb', 'ankha']"
2140,sphingolipid transporter 1 (putative),SLC63 Sphingosine phosphate transporters,transporter,['spns1']
2141,sphingolipid transporter 3 (putative),SLC63 Sphingosine phosphate transporters,transporter,['spns3']
2142,transmembrane protein 165,SLC64 Golgi Ca2+/H+ exchangers,transporter,['tmem165']
2143,NPC intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,transporter,['npc1']
2144,NPC1 like intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,transporter,['NPC1L1']
2145,solute carrier family 66 member 1,SLC66 Lysosomal amino acid transporters,transporter,['slc66a1']
2146,solute carrier family 66 member 2,SLC66 Lysosomal amino acid transporters,transporter,['SLC66A2']
2147,solute carrier family 66 member 3,SLC66 Lysosomal amino acid transporters,transporter,['slc66a3']
2148,"cystinosin, lysosomal cystine transporter",SLC66 Lysosomal amino acid transporters,transporter,['ctns']
2149,mannose-P-dolichol utilization defect 1,SLC66 Lysosomal amino acid transporters,transporter,"['mpdu1a', 'mpdu1b']"
2150,High affinity cationic amino acid transporter 1,SLC7 family,transporter,"['slc7a1a', 'SLC7A1']"
2151,Cationic amino acid transporter 3,SLC7 family,transporter,"['slc7a3a', 'slc7a3b']"
2152,Cationic amino acid transporter 4,SLC7 family,transporter,['slc7a4']
2153,Probable cationic amino acid transporter,SLC7 family,transporter,['slc7a14a']
2154,L-type amino acid transporter 1,SLC7 family,transporter,['slc7a5']
2155,L-type amino acid transporter 2,SLC7 family,transporter,"['slc7a8b', 'slc7a8a']"
