,receptor,family,gene
1142,integrin linked kinase,ILK subfamily,['ILK']
1143,N-Acylphosphatidylethanolamine-phospholipase D,N-Acylethanolamine turnover,['NAPEPLD']
1144,Fatty acid amide hydrolase,N-Acylethanolamine turnover,"['FAAH', 'FAAH']"
1145,N-Acylethanolamine acid amidase,N-Acylethanolamine turnover,['NAAA']
1146,IP3 kinase A,"Inositol 1,4,5-trisphosphate 3-kinases",['ITPKA']
1147,IP3 kinase B,"Inositol 1,4,5-trisphosphate 3-kinases",['ITPKB']
1148,IP3 kinase C,"Inositol 1,4,5-trisphosphate 3-kinases",['ITPKC']
1149,IMPase 1,Inositol monophosphatase,['IMPA1']
1150,INPP1,Inositol polyphosphate phosphatases,['INPP1']
1151,INPP4A,Inositol polyphosphate phosphatases,['INPP4A']
1152,INPP4B,Inositol polyphosphate phosphatases,['INPP4B']
1153,INPP5A,Inositol polyphosphate phosphatases,['INPP5A']
1154,INPP5B,Inositol polyphosphate phosphatases,['INPP5B']
1155,INPP5D,Inositol polyphosphate phosphatases,['INPP5D']
1156,INPP5E,Inositol polyphosphate phosphatases,['INPP5E']
1157,INPP5J,Inositol polyphosphate phosphatases,['INPP5J']
1158,INPP5K,Inositol polyphosphate phosphatases,"['ENSACAG00000023321', 'ENSACAG00000023343']"
1159,INPPL1,Inositol polyphosphate phosphatases,['INPPL1']
1160,OCRL,Inositol polyphosphate phosphatases,['OCRL']
1161,SYNJ1,Inositol polyphosphate phosphatases,"['ENSACAG00000003006', 'ENSACAG00000023409']"
1162,SYNJ2,Inositol polyphosphate phosphatases,['SYNJ2']
1163,interleukin 1 receptor associated kinase 1,Interleukin-1 receptor-associated kinase (IRAK) family,['IRAK1']
1164,interleukin 1 receptor associated kinase 2,Interleukin-1 receptor-associated kinase (IRAK) family,['IRAK2']
1165,interleukin 1 receptor associated kinase 4,Interleukin-1 receptor-associated kinase (IRAK) family,['ENSACAG00000002988']
1166,protein kinase C iota,Iota subfamily,['PRKCI']
1167,endoplasmic reticulum to nucleus signaling 1,IRE family,['ERN1']
1168,endoplasmic reticulum to nucleus signaling 2,IRE family,['ENSACAG00000012164']
1169,aconitate decarboxylase 1,Itaconate biosynthesis,['ACOD1']
1170,Janus kinase 1,Janus kinase (JakA) family,['JAK1']
1171,Janus kinase 2,Janus kinase (JakA) family,['JAK2']
1172,tyrosine kinase 2,Janus kinase (JakA) family,['TYK2']
1173,mitogen-activated protein kinase 8,JNK subfamily,['MAPK8']
1174,mitogen-activated protein kinase 9,JNK subfamily,['MAPK9']
1175,mitogen-activated protein kinase 10,JNK subfamily,['MAPK10']
1176,mitogen-activated protein kinase kinase kinase kinase 1,KHS subfamily,['MAP4K1']
1177,mitogen-activated protein kinase kinase kinase kinase 3,KHS subfamily,['MAP4K3']
1178,mitogen-activated protein kinase kinase kinase kinase 5,KHS subfamily,['MAP4K5']
1179,acetyl-CoA acetyltransferase 1,Lanosterol biosynthesis pathway,['ACAT1']
1180,acetyl-CoA acetyltransferase 2,Lanosterol biosynthesis pathway,['ACAT2']
1181,hydroxymethylglutaryl-CoA synthase 1,Lanosterol biosynthesis pathway,['HMGCS1']
1182,hydroxymethylglutaryl-CoA synthase 2,Lanosterol biosynthesis pathway,['ENSACAG00000009863']
1183,hydroxymethylglutaryl-CoA reductase,Lanosterol biosynthesis pathway,['HMGCR']
1184,diphosphomevalonate decarboxylase,Lanosterol biosynthesis pathway,['MVD']
1185,isopentenyl-diphosphate Δ-isomerase 1,Lanosterol biosynthesis pathway,['ENSACAG00000003142']
1186,isopentenyl-diphosphate Δ-isomerase 2,Lanosterol biosynthesis pathway,['ENSACAG00000003142']
1187,geranylgeranyl diphosphate synthase,Lanosterol biosynthesis pathway,['GGPS1']
1188,farnesyl diphosphate synthase,Lanosterol biosynthesis pathway,['RUSC1']
1189,squalene synthase ,Lanosterol biosynthesis pathway,"['ENSACAG00000001710', 'ENSACAG00000001793', 'ENSACAG00000009101', 'ENSACAG00000015108', 'ENSACAG00000015185', 'ENSACAG00000015224']"
1190,squalene monooxygenase,Lanosterol biosynthesis pathway,['SQLE']
1191,lanosterol synthase,Lanosterol biosynthesis pathway,['LSS']
1192,leucine rich repeat kinase 2,Leucine-rich repeat kinase (LRRK) family,['LRRK2']
1193,Leukotriene C4 synthase,Leukotriene and lipoxin metabolism,['LTC4S']
1194,γ-Glutamyltransferase,Leukotriene and lipoxin metabolism,['ENSACAG00000002984']
1195,Dipeptidase 1,Leukotriene and lipoxin metabolism,['DPEP1']
1196,Dipeptidase 2,Leukotriene and lipoxin metabolism,['ENSACAG00000009652']
1197,Leukotriene A4 hydrolase,Leukotriene and lipoxin metabolism,['LTA4H']
1198,LIM domain kinase 1,LIMK subfamily,['LIMK1']
1199,Lipin1,Lipid phosphate phosphatases,['LPIN1']
1200,Lipin2,Lipid phosphate phosphatases,['LPIN2']
1201,Lipin3,Lipid phosphate phosphatases,['LPIN3']
1202,PPA2A,Lipid phosphate phosphatases,['PLPP1']
1203,PPA2B,Lipid phosphate phosphatases,['ENSACAG00000000178']
1204,PPA3A,Lipid phosphate phosphatases,['PLPP2']
1205,phosphatase and tensin homolog,Lipid phosphate phosphatases,['PTEN']
1206,5-LOX,Lipoxygenases,['ALOX5']
1207,15-LOX-1,Lipoxygenases,['ENSACAG00000005465']
1208,E-LOX,Lipoxygenases,['ENSACAG00000029538']
1209,serine/threonine kinase 11,LKB subfamily,['STK11']
1210,autotaxin,LPA synthesis,['ENPP2']
1211,mitogen-activated protein kinase kinase kinase 12,LZK subfamily,['MAP3K12']
1212,mitogen-activated protein kinase kinase kinase 13,LZK subfamily,['MAP3K13']
1213,MMP1,M10: Matrix metallopeptidase,['MMP1']
1214,MMP2,M10: Matrix metallopeptidase,['MMP2']
1215,MMP9,M10: Matrix metallopeptidase,['ENSACAG00000000342']
1216,MMP13,M10: Matrix metallopeptidase,['MMP13']
1217,MMP14,M10: Matrix metallopeptidase,['MMP14']
1218,MMP15,M10: Matrix metallopeptidase,['MMP15']
1219,MMP16,M10: Matrix metallopeptidase,['MMP16']
1220,MMP17,M10: Matrix metallopeptidase,['MMP17']
1221,MMP19,M10: Matrix metallopeptidase,['MMP19']
1222,MMP20,M10: Matrix metallopeptidase,['MMP20']
1223,MMP24,M10: Matrix metallopeptidase,['MMP24']
1224,MMP27,M10: Matrix metallopeptidase,['MMP27']
1225,ADAM9,M12: Astacin/Adamalysin,['ADAM9']
1226,ADAM10,M12: Astacin/Adamalysin,['ADAM10']
1227,ADAM11,M12: Astacin/Adamalysin,['ADAM11']
1228,ADAM12,M12: Astacin/Adamalysin,['ADAM12']
1229,ADAM17,M12: Astacin/Adamalysin,['ADAM17']
1230,ADAM19,M12: Astacin/Adamalysin,['ADAM19']
1231,ADAM22,M12: Astacin/Adamalysin,['ADAM22']
1232,ADAM23,M12: Astacin/Adamalysin,['ADAM23']
1233,ADAM28,M12: Astacin/Adamalysin,['ADAM28']
1234,ADAM30,M12: Astacin/Adamalysin,['ENSACAG00000022750']
1235,ADAM32,M12: Astacin/Adamalysin,['ADAM32']
1236,ADAM33,M12: Astacin/Adamalysin,['ADAM33']
1237,ADAMTS1,M12: Astacin/Adamalysin,['ADAMTS1']
1238,ADAMTS2,M12: Astacin/Adamalysin,['ADAMTS2']
1239,ADAMTS3,M12: Astacin/Adamalysin,['ADAMTS3']
1240,ADAMTS4,M12: Astacin/Adamalysin,['ADAMTS4']
1241,ADAMTS5,M12: Astacin/Adamalysin,['ADAMTS5']
1242,ADAMTS6,M12: Astacin/Adamalysin,"['ENSACAG00000015670', 'ENSACAG00000027734']"
1243,ADAMTS7,M12: Astacin/Adamalysin,['ADAMTS7']
1244,ADAMTS8,M12: Astacin/Adamalysin,['ADAMTS8']
1245,ADAMTS9,M12: Astacin/Adamalysin,"['ENSACAG00000000597', 'ENSACAG00000028119']"
1246,ADAMTS10,M12: Astacin/Adamalysin,['ADAMTS10']
1247,ADAMTS14,M12: Astacin/Adamalysin,['ADAMTS14']
1248,ADAMTS15,M12: Astacin/Adamalysin,['ADAMTS15']
1249,ADAMTS16,M12: Astacin/Adamalysin,['ADAMTS16']
1250,ADAMTS17,M12: Astacin/Adamalysin,['ADAMTS17']
1251,ADAMTS18,M12: Astacin/Adamalysin,['ENSACAG00000029044']
1252,ADAMTS19,M12: Astacin/Adamalysin,['ADAMTS19']
1253,ADAMTS20,M12: Astacin/Adamalysin,['ADAMTS20']
1254,bone morphogenetic protein 1,M12: Astacin/Adamalysin,['BMP1']
1255,Endothelin-converting enzyme 1,M13: Neprilysin,['ECE1']
1256,Endothelin-converting enzyme 2,M13: Neprilysin,['ENSACAG00000001350']
1257,Neutral endopeptidase,M13: Neprilysin,['MME']
1258,AE binding protein 1,M14: Carboxypeptidase A,['AEBP1']
1259,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,['CPA1']
1260,Carboxypeptidase A2 (pancreatic),M14: Carboxypeptidase A,['CPA2']
1261,Carboxypeptidase A3 (mast cell),M14: Carboxypeptidase A,"['ENSACAG00000007060', 'ENSACAG00000029006']"
1262,Carboxypeptidase A5,M14: Carboxypeptidase A,['ENSACAG00000026953']
1263,Carboxypeptidase A6,M14: Carboxypeptidase A,['CPA6']
1264,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,['CPB1']
1265,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,['CPB2']
1266,Carboxypeptidase D,M14: Carboxypeptidase A,['ENSACAG00000002627']
1267,Carboxypeptidase E,M14: Carboxypeptidase A,['CPE']
1268,Carboxypeptidase M,M14: Carboxypeptidase A,['CPM']
1269,"Carboxypeptidase N, polypeptide 1",M14: Carboxypeptidase A,['CPN1']
1270,Carboxypeptidase Q,M14: Carboxypeptidase A,"['ENSACAG00000004354', 'ENSACAG00000025173']"
1271,"Carboxypeptidase X (M14 family), member 1",M14: Carboxypeptidase A,['CPXM1']
1272,"Carboxypeptidase X (M14 family), member 2",M14: Carboxypeptidase A,['CPXM2']
1273,Carboxypeptidase Z,M14: Carboxypeptidase A,"['ENSACAG00000012204', 'ENSACAG00000025987']"
1274,insulin degrading enzyme,M16: Pitrilysin,"['ENSACAG00000006462', 'ENSACAG00000022864']"
1275,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,['NPEPL1']
1276,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,['LAP3']
1277,Aminopeptidase A,M18: Aminopeptidase I,['DNPEP']
1278,Dipeptidase 1,M19: Membrane dipeptidase,['DPEP1']
1279,Aminopeptidase N,M1: Aminopeptidase N,['ANPEP']
1280,Aminopeptidase O,M1: Aminopeptidase N,['AOPEP']
1281,Arginyl aminopeptidase,M1: Aminopeptidase N,['RNPEP']
1282,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,['RNPEPL1']
1283,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,['ERAP1']
1284,Glutamyl aminopeptidase,M1: Aminopeptidase N,['ENPEP']
1285,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,"['LNPEP', 'LNPEP']"
1286,Leukotriene A4 hydrolase,M1: Aminopeptidase N,['LTA4H']
1287,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,['NPEPPS']
1288,TRH-specific aminopeptidase,M1: Aminopeptidase N,['ENSACAG00000026245']
1289,Carnosine dipeptidase 1 (metallopeptidase M20 family),M20: Carnosine dipeptidase,['CNDP1']
1290,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,['CNDP2']
1291,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,['METAP1']
1292,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,['METAP2']
1293,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,['METAP1D']
1294,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,['XPNPEP1']
1295,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,['XPNPEP2']
1296,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,['XPNPEP3']
1297,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,['FOLH1']
1298,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,['QPCT']
1299,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,['NAALADL1']
1300,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,['NAALAD2']
1301,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),['ACE2']
1302,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,['DPP3']
1303,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,['PSMD14']
1304,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,['RCE1']
1305,MAPK activated protein kinase 2,MAPKAPK subfamily,['MAPKAPK2']
1306,MAPK activated protein kinase 3,MAPKAPK subfamily,['MAPKAPK3']
1307,microtubule affinity regulating kinase 1,MARK subfamily,['MARK1']
1308,microtubule affinity regulating kinase 2,MARK subfamily,['MARK2']
1309,microtubule affinity regulating kinase 3,MARK subfamily,['MARK3']
1310,microtubule affinity regulating kinase 4,MARK subfamily,"['ENSACAG00000017811', 'ENSACAG00000023972']"
1311,Microtubule associated serine/threonine kinase 1,MAST family,['MAST1']
1312,Microtubule associated serine/threonine kinase 2,MAST family,['MAST2']
1313,Microtubule associated serine/threonine kinase 3,MAST family,['MAST3']
1314,Microtubule associated serine/threonine kinase 4,MAST family,"['MAST4', 'MAST4']"
1315,Microtubule associated serine/threonine kinase-like,MAST family,['MASTL']
1316,maternal embryonic leucine zipper kinase,MELK subfamily,['MELK']
1317,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,['CAMKK1']
1318,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,['MTR']
1319,MAPK interacting serine/threonine kinase 1,MKN subfamily,['ENSACAG00000001870']
1320,MAPK interacting serine/threonine kinase 2,MKN subfamily,['MKNK2']
1321,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,['MAP3K9']
1322,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,['MAP3K10']
1323,mitogen-activated protein kinase kinase kinase 11,MLK subfamily,['ENSACAG00000003809']
1324,ZAK sterile alpha motif and leucine zipper containing kinase AZK,MLK subfamily,['MAP3K20']
1325,"MOS proto-oncogene, serine/threonine kinase",MOS family,['MOS']
1326,ribosomal protein S6 kinase A5,MSK subfamily,['RPS6KA5']
1327,ribosomal protein S6 kinase A4,MSK subfamily,['RPS6KA4']
1328,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,['MAP4K4']
1329,misshapen like kinase 1,MSN subfamily,['MINK1']
1330,TRAF2 and NCK interacting kinase,MSN subfamily,['TNIK']
1331,serine/threonine kinase 3,MST subfamily,['STK3']
1332,serine/threonine kinase 4,MST subfamily,['STK4']
1333,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,['MYLK']
1334,myosin light chain kinase 2,Myosin Light Chain Kinase (MLCK) family,['MYLK2']
1335,myosin light chain kinase 3,Myosin Light Chain Kinase (MLCK) family,['MYLK3']
1336,dual oxidase 2,NADPH oxidases,['DUOX2']
1337,cytochrome b-245 beta chain,NADPH oxidases,['CYBB']
1338,NADPH oxidase 3,NADPH oxidases,['NOX3']
1339,NADPH oxidase 4,NADPH oxidases,['NOX4']
1340,AP2 associated kinase 1,NAK family,['AAK1']
1341,serine/threonine kinase 16,NAK family,['STK16']
1342,large tumor suppressor kinase 1,NDR family,['LATS1']
1343,large tumor suppressor kinase 2,NDR family,['LATS2']
1344,Serine/threonine kinase 38,NDR family,['STK38']
1345,Serine/threonine kinase 38 like,NDR family,['STK38L']
1346,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,['ENSACAG00000008809']
1347,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,['EED']
1348,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,['NSMAF']
1349,serine/threonine-protein kinase NIM1,NIM1 subfamily,['NIM1K']
1350,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK1']
1351,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK2']
1352,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK3']
1353,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK4']
1354,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK5']
1355,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,['ENSACAG00000014881']
1356,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK7']
1357,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,['ENSACAG00000026012']
1358,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK9']
1359,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,['NEK11']
1360,myosin IIIA,NinaC subfamily,['MYO3A']
1361,myosin IIIB,NinaC subfamily,['MYO3B']
1362,Endothelial NOS,Nitric oxide synthases,['NOS3']
1363,Inducible NOS,Nitric oxide synthases,['NOS2']
1364,Neuronal NOS,Nitric oxide synthases,['NOS1']
1365,SH3 domain binding kinase 1,NKF1 family,"['SBK1', 'SBK1']"
1366,SH3 domain binding kinase family member 2,NKF1 family,['SBK2']
1367,PDLIM1 interacting kinase 1 like,NKF4 family,['PDIK1L']
1368,serine/threonine kinase 35,NKF4 family,['STK35']
1369,"testis expressed 14, intercellular bridge forming factor",NKF5 family,['ENSACAG00000013581']
1370,nemo like kinase,nmo subfamily,['NLK']
1371,nuclear receptor binding protein 2,NRBP family,['NRBP2']
1372,NUAK family kinase 1,NuaK subfamily,['NUAK1']
1373,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,['NUAK2']
1374,dihydrofolate reductase,Nucleoside synthesis and metabolism,['ENSACAG00000010508']
1375,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,['GART']
1376,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,['IMPDH1']
1377,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,['IMPDH2']
1378,thymidylate synthetase,Nucleoside synthesis and metabolism,['TYMS']
1379,xanthine dehydrogenase,Nucleoside synthesis and metabolism,['XDH']
1380,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,['RRM1']
1381,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,['RRM2']
1382,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,['RRM2B']
1383,dihydropyrimidine dehydrogenase,Nucleotide turnover,['DPYD']
1384,BMP2 inducible kinase,Numb-associated kinase (NAK) family,['BMP2K']
1385,cyclin G associated kinase,Numb-associated kinase (NAK) family,['GAK']
1386,alpha kinase 1,Other alpha kinase family kinases,['ALPK1']
1387,alpha kinase 3,Other alpha kinase family kinases,['ALPK3']
1388,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,['CIT']
1389,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,['EIF2AK1']
1390,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,['EIF2AK2']
1391,ATM serine/threonine kinase,Other PIKK family kinases,"['ENSACAG00000002967', 'ENSACAG00000005322']"
1392,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,['PRKDC']
1393,dual serine/threonine and tyrosine protein kinase,Other-unique family,['DSTYK']
1394,serine/threonine kinase 31,Other-unique family,['STK31']
1395,U2AF homology motif kinase 1,Other-unique family,"['ENSACAG00000005621', 'ENSACAG00000022003']"
1396,mitogen-activated protein kinase 14,p38 subfamily,['MAPK14']
1397,mitogen-activated protein kinase 11,p38 subfamily,['MAPK11']
1398,mitogen-activated protein kinase 12,p38 subfamily,['MAPK12']
1399,mitogen-activated protein kinase 13,p38 subfamily,['MAPK13']
1400,ribosomal protein S6 kinase B1,p70 subfamily,['ENSACAG00000012931']
1401,ribosomal protein S6 kinase B2,p70 subfamily,['RPS6KB2']
1402,p21 (RAC1) activated kinase 1,PAKA subfamily,"['ENSACAG00000001968', 'ENSACAG00000023183']"
1403,p21 (RAC1) activated kinase 2,PAKA subfamily,"['PAK2', 'PAK2']"
1404,p21 (RAC1) activated kinase 3,PAKA subfamily,['PAK3']
1405,p21 (RAC1) activated kinase 4,PAKB subfamily,['PAK4']
1406,p21 (RAC1) activated kinase 5,PAKB subfamily,['PAK5']
1407,p21 (RAC1) activated kinase 6,PAKB subfamily,['PAK6']
1408,paraoxonase 1,Paraoxonase (PON) family,['ENSACAG00000013907']
1409,paraoxonase 2,Paraoxonase (PON) family,['ENSACAG00000013907']
1410,paraoxonase 3,Paraoxonase (PON) family,['ENSACAG00000013907']
1411,PAS domain containing serine/threonine kinase,PASK subfamily,['PASK']
1412,pyruvate dehydrogenase kinase 1,PDHK family,['PDK1']
1413,pyruvate dehydrogenase kinase 2,PDHK family,['PDK2']
1414,pyruvate dehydrogenase kinase 3,PDHK family,['PDK3']
1415,pyruvate dehydrogenase kinase 4,PDHK family,['PDK4']
1416,3-phosphoinositide dependent protein kinase 1,PDK1 family,['PDPK1']
1417,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,['EIF2AK3']
1418,PLD1,Phosphatidylcholine-specific phospholipase D,['PLD1']
1419,PLD2,Phosphatidylcholine-specific phospholipase D,['ENSACAG00000008945']
1420,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,['PIK3C3']
1421,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",['PIK3CA']
1422,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",['PIK3CB']
1423,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",['PIK3CG']
1424,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",['PIK3CD']
1425,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,['PIK3C2A']
1426,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,['PIK3C2B']
1427,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,['PIK3CA']
1428,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,['PI4KA']
1429,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,['PIK3CB']
1430,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,['PI4KB']
1431,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,['ENSACAG00000002964']
1432,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,['PIK3CG']
1433,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,['PIK3CD']
1434,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,['PI4K2B']
1435,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,['PIK3R1']
1436,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,"['ENSACAG00000010444', 'ENSACAG00000012750']"
1437,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,['ENSACAG00000015856']
1438,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,['PIK3R4']
1439,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,['PIK3R5']
1440,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,['PIK3R6']
1441,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,['PIK3C2A']
1442,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,['PIK3C2B']
1443,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,['PIK3C3']
1444,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,['PIP5K1A']
1445,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,['PIP5K1B']
1446,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,['PIP4K2B']
1447,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,['PIP4K2C']
1448,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE1A']
1449,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)","['ENSACAG00000014673', 'ENSACAG00000024648']"
1450,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE1C']
1451,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE2A']
1452,phosphodiesterase 3A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE3A']
1453,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE3B']
1454,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE4A']
1455,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE4B']
1456,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE4D']
1457,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE5A']
1458,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE6B']
1459,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE6C']
1460,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE6D']
1461,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE6G']
1462,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE6H']
1463,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE7A']
1464,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE7B']
1465,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE8A']
1466,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['ENSACAG00000007748']
1467,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE9A']
1468,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['PDE10A']
1469,phosphodiesterase 11A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['ENSACAG00000012077']
1470,PLCβ1,Phosphoinositide-specific phospholipase C,['PLCB1']
1471,PLCβ2,Phosphoinositide-specific phospholipase C,['PLCB2']
1472,PLCβ3,Phosphoinositide-specific phospholipase C,['PLCB3']
