,receptor,family,type,gene
758,"membrane bound transcription factor peptidase, site 1",S8: Subtilisin,enzyme,['S1P']
759,proprotein convertase subtilisin/kexin type 2,S8: Subtilisin,enzyme,['amon']
760,proprotein convertase subtilisin/kexin type 4,S8: Subtilisin,enzyme,['Fur2']
761,proprotein convertase subtilisin/kexin type 6,S8: Subtilisin,enzyme,['Fur2']
762,proprotein convertase subtilisin/kexin type 9,S8: Subtilisin,enzyme,['Fur2']
763,tripeptidyl peptidase 2,S8: Subtilisin,enzyme,['TppII']
764,dipeptidyl peptidase 4,S9: Prolyl oligopeptidase,enzyme,['ome']
765,dipeptidyl peptidase 8,S9: Prolyl oligopeptidase,enzyme,['CG3744']
766,dipeptidyl peptidase 9,S9: Prolyl oligopeptidase,enzyme,['CG3744']
767,prolyl endopeptidase,S9: Prolyl oligopeptidase,enzyme,"['CG5355', 'CG2528']"
768,prolyl endopeptidase like,S9: Prolyl oligopeptidase,enzyme,"['CG5355', 'CG2528']"
769,SCY1 like pseudokinase 1,SCY1 family,enzyme,['yata']
770,SCY1 like pseudokinase 2,SCY1 family,enzyme,['CG1951']
771,serine palmitoyltransferase long chain base subunit 1,Serine palmitoyltransferase,enzyme,['Spt-I']
772,serine palmitoyltransferase small subunit A,Serine palmitoyltransferase,enzyme,"['CG34194', 'CG34293']"
773,serum/glucocorticoid regulated kinase 1,SGK family,enzyme,['CG32944']
774,PX domain containing serine/threonine kinase like,Slob family,enzyme,['CG8726']
775,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,SMG1 subfamily,enzyme,['nonC']
776,"delta 4-desaturase, sphingolipid 1",Sphingolipid Δ4-desaturase,enzyme,['ifc']
777,"delta 4-desaturase, sphingolipid 2",Sphingolipid Δ4-desaturase,enzyme,['ifc']
778,sphingomyelin phosphodiesterase 1,Sphingomyelin phosphodiesterase,enzyme,['CG3376']
779,sphingomyelin phosphodiesterase 2,Sphingomyelin phosphodiesterase,enzyme,['nSMase']
780,sphingomyelin phosphodiesterase 4,Sphingomyelin phosphodiesterase,enzyme,['CG6962']
781,sphingomyelin phosphodiesterase acid-like 3A,Sphingomyelin phosphodiesterase,enzyme,['CG32052']
782,sphingomyelin phosphodiesterase acid-like 3B,Sphingomyelin phosphodiesterase,enzyme,['CG32052']
783,sterile alpha motif domain containing 8,Sphingomyelin synthase,enzyme,['SMSr']
784,sphingosine-1-phosphate lyase 1,Sphingosine 1-phosphate lyase,enzyme,['Sply']
785,sphingosine-1-phosphate phosphatase 1,Sphingosine 1-phosphate phosphatase,enzyme,['CG31717']
786,sphingosine-1-phosphate phosphatase 2,Sphingosine 1-phosphate phosphatase,enzyme,['CG31717']
787,sphingosine kinase 1,Sphingosine kinase,enzyme,"['Sk1', 'Cerk', 'Sk2']"
788,sphingosine kinase 2,Sphingosine kinase,enzyme,"['Sk1', 'Cerk', 'Sk2']"
789,mitogen-activated protein kinase kinase kinase 2,STE11 family,enzyme,['lic']
790,mitogen-activated protein kinase kinase kinase 3,STE11 family,enzyme,['lic']
791,mitogen-activated protein kinase kinase kinase 4,STE11 family,enzyme,['lic']
792,mitogen-activated protein kinase kinase kinase 5,STE11 family,enzyme,['Ask1']
793,mitogen-activated protein kinase kinase kinase 6,STE11 family,enzyme,['Ask1']
794,mitogen-activated protein kinase kinase kinase 15,STE11 family,enzyme,['Ask1']
795,mitogen-activated protein kinase kinase 1,STE7 family,enzyme,['Dsor1']
796,mitogen-activated protein kinase kinase 2,STE7 family,enzyme,['Dsor1']
797,mitogen-activated protein kinase kinase 4,STE7 family,enzyme,['Mkk4']
798,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",Sugar phosphatases,enzyme,['Pfrx']
799,proteasome 20S subunit beta 1,T1: Proteasome,enzyme,['Prosbeta6']
800,proteasome 20S subunit beta 2,T1: Proteasome,enzyme,"['Prosbeta4R1', 'Prosbeta4R2', 'Prosbeta4']"
801,taspase 1,T2: Glycosylasparaginase precursor,enzyme,['Tasp1']
802,TATA-box binding protein associated factor 1,TAF1 family,enzyme,['Taf1']
803,TATA-box binding protein associated factor 1 like,TAF1 family,enzyme,['Taf1']
804,tau tubulin kinase 1,Tau tubulin kinase (TTBK) family,enzyme,['ball']
805,tau tubulin kinase 2,Tau tubulin kinase (TTBK) family,enzyme,['Asator']
806,TBC1 domain containing kinase,TBCK family,enzyme,['CG4041']
807,testis specific serine kinase 4,Testis specific kinase (TSSK) family,enzyme,['CG9222']
808,thyroid peroxidase,Thyroid hormone turnover,enzyme,"['Pxd', 'CG4009']"
809,iodotyrosine deiodinase,Thyroid hormone turnover,enzyme,['Iyd']
810,PDZ binding kinase,TOPK family,enzyme,['CG8173']
811,tousled like kinase 1,Tousled-like kinase (TLK) family,enzyme,['Tlk']
812,tousled like kinase 2,Tousled-like kinase (TLK) family,enzyme,['Tlk']
813,tribbles pseudokinase 1,Trbl family,enzyme,['trbl']
814,tribbles pseudokinase 2,Trbl family,enzyme,['trbl']
815,tribbles pseudokinase 3,Trbl family,enzyme,['trbl']
816,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",Trio family,enzyme,['bt']
817,striated muscle enriched protein kinase,Trio family,enzyme,['bt']
818,transformation/transcription domain associated protein,TRRAP subfamily,enzyme,['Nipped-A']
819,TTK protein kinase,TTK family,enzyme,['Mps1']
820,twinfilin actin binding protein 1,Twinfilin subfamily,enzyme,['twf']
821,twinfilin actin binding protein 2,Twinfilin subfamily,enzyme,['twf']
822,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Type II PIP kinases (1-phosphatidylinositol-5-phosphate 4-kinase family),enzyme,['PIP4K']
823,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Type I PIP kinases (1-phosphatidylinositol-4-phosphate 5-kinase family),enzyme,"['sktl', 'PIP5K59B']"
824,UDP glucuronosyltransferase family 1 member A1,UDP glucuronosyltransferases (UGT),enzyme,"['Ugt36A1', 'Ugt35B1', 'Ugt35A1', 'Ugt37C1', 'Ugt37B1', 'Ugt37A1', 'Ugt36E1', 'Ugt49B1', 'Ugt36F1', 'Ugt307A1', 'Ugt36D1', 'Ugt49C1', 'Ugt316A1', 'Ugt37A2', 'Ugt37A3', 'Ugt49B2', 'Ugt303B3', 'Ugt303B1', 'Ugt303B2', 'Ugt304A1', 'Ugt302K1', 'Ugt303A1', 'Ugt35E1', 'Ugt35E2', 'Ugt302E1', 'Ugt302C1', 'Ugt37D1', 'Ugt37E1', 'Ugt37C2', 'Ugt305A1', 'Ugt35D1', 'Ugt36A1', 'Ugt35B1', 'Ugt35A1', 'Ugt37C1', 'Ugt37B1', 'Ugt37A1', 'Ugt36E1', 'Ugt49B1', 'Ugt36F1', 'Ugt307A1', 'Ugt36D1', 'Ugt49C1', 'Ugt316A1', 'Ugt37A2', 'Ugt37A3', 'Ugt49B2', 'Ugt303B3', 'Ugt303B1', 'Ugt303B2', 'Ugt304A1', 'Ugt302K1', 'Ugt303A1', 'Ugt35E1', 'Ugt35E2', 'Ugt302E1', 'Ugt302C1', 'Ugt37D1', 'Ugt37E1', 'Ugt37C2', 'Ugt305A1', 'Ugt35D1']"
825,serine/threonine kinase 36,Unc-51-like kinase (ULK) family,enzyme,['fu']
826,unc-51 like autophagy activating kinase 1,Unc-51-like kinase (ULK) family,enzyme,['Atg1']
827,unc-51 like autophagy activating kinase 2,Unc-51-like kinase (ULK) family,enzyme,['Atg1']
828,unc-51 like kinase 3,Unc-51-like kinase (ULK) family,enzyme,['Aduk']
829,VRK serine/threonine kinase 1,Vaccina related kinase (VRK) family,enzyme,['ball']
830,VRK serine/threonine kinase 2,Vaccina related kinase (VRK) family,enzyme,['ball']
831,VRK serine/threonine kinase 3,Vaccina related kinase (VRK) family,enzyme,['ball']
832,phosphoinositide-3-kinase regulatory subunit 4,VPS15 family,enzyme,['Vps15']
833,"protein kinase, membrane associated tyrosine/threonine 1",WEE family,enzyme,['Myt1']
834,WEE1 G2 checkpoint kinase,WEE family,enzyme,['Wee1']
835,WEE2 oocyte meiosis inhibiting kinase,WEE family,enzyme,['Wee1']
836,WNK lysine deficient protein kinase 1,Wnk family,enzyme,['Madm']
837,WNK lysine deficient protein kinase 3,Wnk family,enzyme,['Madm']
838,WNK lysine deficient protein kinase 4,Wnk family,enzyme,['Madm']
839,serine/threonine kinase 32A,YANK family,enzyme,['CG32944']
840,serine/threonine kinase 32B,YANK family,enzyme,['CG32944']
841,serine/threonine kinase 32C,YANK family,enzyme,['CG32944']
842,serine/threonine kinase 24,YSK subfamily,enzyme,['GckIII']
843,serine/threonine kinase 25,YSK subfamily,enzyme,['GckIII']
844,ABCA1,ABCA subfamily,transporter,"['Eato', 'CG8908']"
845,ABCA2,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
846,ABCA3,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
847,ABCA4,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
848,ABCA5,ABCA subfamily,transporter,"['Eato', 'CG1801', 'CG8908', 'CG31213', 'CG34120']"
849,ABCA6,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120', 'CG43672']"
850,ABCA7,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
851,ABCA8,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120', 'CG43672']"
852,ABCA9,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120', 'CG43672']"
853,ABCA10,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
854,ABCA12,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120']"
855,ABCA13,ABCA subfamily,transporter,"['Eato', 'CG1494', 'ABCA', 'CG1801', 'CG8908', 'CG6052', 'CG31213', 'CG34120', 'CG43672']"
856,ABCB6,ABCB subfamily,transporter,['Hmt-1']
857,ABCB7,ABCB subfamily,transporter,['ABCB7']
858,ABCB10,ABCB subfamily,transporter,['CG3156']
859,ABCC1,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
860,ABCC2,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
861,ABCC3,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
862,ABCC4,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
863,ABCC5,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
864,ABCC6,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
865,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
866,ABCC9,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
867,ABCC10,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
868,ABCC11,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
869,ABCC12,ABCC subfamily,transporter,"['l(2)03659', 'CG7627', 'MRP', 'CG9270', 'CG10505', 'CG4562', 'rdog', 'CG11898', 'CG31792', 'Mrp4']"
870,ABCD1,ABCD subfamily of peroxisomal ABC transporters,transporter,['ABCD']
871,ABCD2,ABCD subfamily of peroxisomal ABC transporters,transporter,['ABCD']
872,ABCD3,ABCD subfamily of peroxisomal ABC transporters,transporter,['Pmp70']
873,ABCG1,ABCG subfamily,transporter,"['st', 'w', 'Atet', 'CG4822', 'CG31689', 'CG9663', 'CG31121', 'CG32091']"
874,ABCG2,ABCG subfamily,transporter,"['CG31689', 'CG31121', 'CG32091']"
875,ABCG4,ABCG subfamily,transporter,"['st', 'w', 'Atet', 'CG4822', 'CG31689', 'CG9663', 'CG31121', 'CG32091']"
876,ABCG5,ABCG subfamily,transporter,['CG11069']
877,ABCG8,ABCG subfamily,transporter,"['st', 'w', 'Atet', 'CG4822', 'CG31689', 'CG9663', 'CG31121', 'CG32091']"
878,Anion exchange protein 1,Anion exchangers,transporter,"['CG8177', 'Ndae1']"
879,Anion exchange protein 2,Anion exchangers,transporter,"['CG8177', 'Ndae1']"
880,Anion exchange protein 3,Anion exchangers,transporter,"['CG8177', 'Ndae1']"
881,Anion exchange protein 4,Anion exchangers,transporter,"['CG8177', 'Ndae1']"
882,DRA,Chloride/bicarbonate exchangers,transporter,['Prestin']
883,Pendrin,Chloride/bicarbonate exchangers,transporter,['Prestin']
884,CHT,Choline transporter,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
885,F-type ATPase α subunit,F-type ATPase,transporter,['blw']
886,F-type ATPase β subunit,F-type ATPase,transporter,['ATPsynbeta']
887,F-type ATPase γ subunit,F-type ATPase,transporter,['ATPsyngamma']
888,F-type ATPase δ subunit,F-type ATPase,transporter,['ATPsyndelta']
889,F-type ATPase A subunit,F-type ATPase,transporter,['mt:ATPase6']
890,F-type ATPase B subunit,F-type ATPase,transporter,['ATPsynB']
891,F-type ATPase D subunit,F-type ATPase,transporter,"['ATPsynD', 'knon']"
892,F-type ATPase F2 subunit,F-type ATPase,transporter,['ATPsynF']
893,F-type ATPase F6 subunit,F-type ATPase,transporter,"['ATPsynCF6', 'ATPsynCF6L']"
894,F-type ATPase G2 subunit,F-type ATPase,transporter,"['ATPsynG', 'ATPsynGL']"
895,Sodium/glucose cotransporter 1,Hexose transporter family,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
896,Sodium/glucose cotransporter 2,Hexose transporter family,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'ChT', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
897,Low affinity sodium-glucose cotransporter,Hexose transporter family,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'ChT', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
898,Sodium/glucose cotransporter 4,Hexose transporter family,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'ChT', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
899,Sodium/glucose cotransporter 5,Hexose transporter family,transporter,"['CG2187', 'CG9657', 'SLC5A11', 'CG6723', 'ChT', 'salt', 'Smvt', 'CG31262', 'CG31668', 'CG33124', 'CG42235']"
900,mitochondrial carrier 1,Miscellaneous SLC25 mitochondrial transporters,transporter,"['Mtch', 'CG10920']"
901,mitochondrial carrier 2,Miscellaneous SLC25 mitochondrial transporters,transporter,"['Mtch', 'CG10920']"
902,SLC25A46,Miscellaneous SLC25 mitochondrial transporters,transporter,"['Slc25A46a', 'Slc25A46b']"
903,AGC1,Mitochondrial amino acid transporter subfamily,transporter,['aralar1']
904,ORNT3,Mitochondrial amino acid transporter subfamily,transporter,['CG4995']
905,SLC25A44,Mitochondrial amino acid transporter subfamily,transporter,['CG5805']
906,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['Dic1', 'Dic3', 'CG6893', 'Dic4', 'Dic2']"
907,Mitochondrial oxoglutarate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['CG7514', 'CG18418', 'CG1907']"
908,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['CG5254']
909,SLC25A34,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['CG8323', 'CG18327', 'CG18324']"
910,Mitochondrial adenine nucleotide translocator 4,Mitochondrial nucleotide transporter subfamily,transporter,"['sesB', 'Ant2']"
911,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,transporter,"['Tpc2', 'Tpc1']"
912,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,transporter,['CG4743']
913,SLC25A42,Mitochondrial nucleotide transporter subfamily,transporter,['DPCoAC']
914,MFT,Mitochondrial nucleotide transporter subfamily,transporter,['CG8026']
915,Mitochondrial phosphate carrier,Mitochondrial phosphate transporters,transporter,"['Mpcp2', 'Mpcp1']"
916,Uncoupling protein 4,Mitochondrial uncoupling proteins,transporter,"['Ucp4A', 'Ucp4C', 'Ucp4B']"
917,sodium/potassium-transporting ATPase subunit α-1,Na+/K+-ATPases,transporter,['JYalpha']
918,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,transporter,"['nrv1', 'nrv2', 'nrv3', 'CG5250', 'CG33310']"
919,sodium/potassium-transporting ATPase subunit β-3,Na+/K+-ATPases,transporter,"['nrv1', 'nrv2', 'nrv3', 'CG5250', 'CG33310']"
920,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,transporter,"['CG16700', 'CG4991', 'polyph', 'CG1139', 'CG7888', 'CG32079', 'CG32081']"
921,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,transporter,"['CG16700', 'CG4991', 'CG13384', 'polyph', 'VGAT', 'CG1139', 'CG7888', 'CG32079', 'CG32081', 'mah']"
922,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,transporter,"['CG16700', 'CG4991', 'CG13384', 'polyph', 'VGAT', 'CG1139', 'CG7888', 'CG32079', 'CG32081', 'mah']"
923,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,transporter,"['CG16700', 'CG4991', 'polyph', 'CG1139', 'CG7888', 'CG32079', 'CG32081']"
924,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,transporter,['CG30394']
925,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,transporter,['CG13743']
926,Tat1,Other SLC26 anion exchangers,transporter,['Prestin']
927,KBAT,Other SLC26 anion exchangers,transporter,"['Esp', 'CG5002', 'CG6928', 'CG6125', 'CG5404', 'CG7912', 'CG9702', 'CG9717']"
928,ATP7B,P1B P-type ATPases: Cu+-ATPases,transporter,['ATP7']
929,SERCA3,P2A P-type ATPases: Ca2+-ATPases,transporter,['SERCA']
930,PMCA4,P2B P-type ATPases: Ca2+-ATPases,transporter,['PMCA']
931,neuroplastin,P2B P-type ATPases: Ca2+-ATPases,transporter,['Bsg']
932,PDZ domain containing 11,P2B P-type ATPases: Ca2+-ATPases,transporter,['veli']
933,erythrocyte membrane protein band 4.1,P2B P-type ATPases: Ca2+-ATPases,transporter,"['yrt', 'CG5022']"
934,Phospholipid-transporting ATPase IC,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
935,Phospholipid-transporting ATPase ID,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
936,Phospholipid-transporting ATPase IK,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
937,Probable phospholipid-transporting ATPase IIA,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
938,Probable phospholipid-transporting ATPase VB,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
939,Probable phospholipid-transporting ATPase VD,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
940,Probable phospholipid-transporting ATPase IH,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
941,Phospholipid-transporting ATPase IG,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,"['CG9981', 'CG4301']"
942,transmembrane protein 30A,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['CDC50']
943,ATPase 13A1,P5 P-type ATPases: Mn2+-ATPases,transporter,['CG6230']
944,Sialin,Sialic acid transporter,transporter,"['dmGlut', 'MFS14', 'Picot', 'CG9254', 'CG6978', 'VGlut', 'CG7881', 'MFS12', 'MFS15', 'CG15096', 'MFS16', 'CG12490', 'CG9825', 'CG9826', 'CG3649', 'CG2003', 'CG30265', 'MFS1']"
945,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,transporter,"['CG11655', 'CG9903']"
946,Sodium/bile acid and sulphated solute cotransporter 5,SLC10 family of sodium-bile acid co-transporters,transporter,"['CG11655', 'CG9903']"
947,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
948,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
949,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
950,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
951,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
952,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
953,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,transporter,"['CG10413', 'Ncc69', 'kcc']"
954,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,transporter,['CG12773']
955,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,transporter,['CG10413']
956,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['Indy', 'CG33934', 'Indy-2']"
957,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['Indy', 'CG33934', 'Indy-2']"
958,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['Indy', 'CG33934', 'Indy-2']"
959,Peptide transporter 3,SLC15 family of peptide transporters,transporter,"['CG2930', 'CG9444', 'yin']"
960,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
961,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
962,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
963,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
964,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
965,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
966,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
967,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
968,Monocarboxylate transporter 9,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
969,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
970,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
971,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
972,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
973,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,transporter,"['Mct1', 'CG14196', 'CG8051', 'Sln', 'CG8468', 'CG12866', 'CG13907', 'out']"
974,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,transporter,['Vmat']
975,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,transporter,['VAChT']
976,Reduced folate transporter 1,SLC19 family of vitamin transporters,transporter,"['CG17036', 'CG14694', 'CG6574']"
977,Thiamine transporter 1,SLC19 family of vitamin transporters,transporter,"['CG17036', 'CG14694', 'CG6574']"
978,Thiamine transporter 2,SLC19 family of vitamin transporters,transporter,"['CG17036', 'CG14694', 'CG6574']"
979,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,transporter,['NaPi-III']
980,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,transporter,['NaPi-III']
981,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,transporter,['CG6293']
982,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,transporter,['CG6293']
983,Sodium/potassium/calcium exchanger 1,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Nckx30C']
984,Sodium/potassium/calcium exchanger 2,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Nckx30C']
985,Sodium/potassium/calcium exchanger 3,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['CG17167', 'CG12061', 'zyd']"
986,Sodium/potassium/calcium exchanger 4,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['CG17167', 'CG12061', 'zyd']"
987,Sodium/potassium/calcium exchanger 5,SLC24 family of sodium/potassium/calcium exchangers,transporter,['CG1090']
988,Sodium/potassium/calcium exchanger 6,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['CG12376', 'CG14744', 'CG14743', 'CG13223', 'CG5348']"
